ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType,TerrorType2,Islam,No_Ideology,Other_Ideology,Design,Exp,QuasiLong,Corr,Sample,General,Student,Convenience,TargetSim,Lot,Bit,No,Exposure,R_Exposure,Threat,Emotions,Fear,Anger,Other_IV,Country2,US,Israel,Other_c
10181,Sadler et al.,2005,1,0.827,Appraisal theory,NA,NA,1,0,1,101811,0,3,US,2001,120,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,1,Anger,12,0,1,9/11 Attacks,1,2,2996,2,0,NA,NA,6,Conservatism,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,16,Table 1 on p. 252,r,0.12,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.008912,0.094403,0.120581,0.009346,0.096675,110,0.240061305243381,1384,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10181,Sadler et al.,2005,1,0.827,Appraisal theory,NA,NA,1,0,1,101811,0,3,US,2001,120,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,2,Sadness,16,0,1,9/11 Attacks,1,2,2996,2,0,NA,NA,6,Conservatism,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,17,Table 1 on p. 252,r,-0.13,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.13,0.008867,0.094165,-0.13074,0.009346,0.096675,110,0.273820463445974,1385,Other,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,1,US,1,0,0
10181,Sadler et al.,2005,1,0.827,Appraisal theory,NA,NA,1,0,1,101811,0,3,US,2001,120,0,1,University students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,3,Fear,11,0,1,9/11 Attacks,1,2,2996,2,0,NA,NA,6,Conservatism,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,18,Table 1 on p. 252,r,-0.04,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.04,0.009145,0.095629,-0.040021,0.009346,0.096675,110,0.0698591607494286,1386,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10182,Sahar,2008,1,0.833,MSC,NA,NA,1,0,1,101821,0,3,US,2001,113,0,1,University students,0,NA,19.85,NA,NA,76.99115044247787,50.9,NA,NA,NA,NA,1,NA,NA,2,1,Fear,11,1,0,NA,0,0,NA,-99,-99,NA,NA,3,Support for Afghan war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,3,Table 2 on p. 193,r,0.18,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,0,0.18,0.008359,0.091428,0.181983,0.009091,0.095347,113,0.482467638032709,1392,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10182,Sahar,2008,1,0.833,MSC,NA,NA,1,0,2,101822,0,3,US,2005,166,0,1,University students,0,NA,19.18,NA,NA,67.46987951807229,51.9,NA,NA,NA,NA,1,NA,NA,2,1,Fear,11,1,0,NA,0,0,NA,-99,-99,NA,NA,3,Support for Afghan war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,6,Table 2 on p. 193,r,0.07,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,0.006001,0.077466,0.070115,0.006135,0.078326,166,0.146037242858731,1395,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10182,Sahar,2008,1,0.833,MSC,NA,NA,1,0,2,101822,0,3,US,2005,166,0,1,University students,0,NA,19.18,NA,NA,67.46987951807229,51.9,NA,NA,NA,NA,1,NA,NA,2,1,Fear,11,1,0,NA,0,0,NA,-99,-99,NA,NA,4,Support for Iraq war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,7,Table 2 on p. 193,r,0.08,NA,166,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.005983,0.07735,0.080171,0.006135,0.078326,166,0.176523967956724,1396,Fear,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10184,Saleem et al.,2017,1,3.021,priming (socio-cognitive theories of media learning),NA,NA,1,0,1,101841,0,3,US,NA,719,0,1,College students,0,NA,19.44,0.5,NA,47,NA,NA,NA,NA,NA,4,NA,0,2,1,Exposure to terrorism news,8,1,0,NA,1,0,NA,-99,-99,NA,NA,1,Support for military action,0,NA,1,0.86,3,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 848,r,0.15,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.001338,0.036579,0.15114,0.001404,0.03747,715,0.981033441947377,1413,Reported exposure,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,US,1,0,0
10184,Saleem et al.,2017,1,3.021,priming (socio-cognitive theories of media learning),NA,NA,1,0,1,101841,0,3,US,NA,719,0,1,College students,0,NA,19.44,0.5,NA,47,NA,NA,NA,NA,NA,4,NA,0,2,1,Exposure to terrorism news,8,1,0,NA,1,0,NA,-99,-99,NA,NA,2,SDO,0,NA,1,0.91,3,NA,NA,NA,6,NA,NA,NA,NA,2,Table 1 on p. 848,r,0.05,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05,0.001394,0.037336,0.050042,0.001404,0.03747,715,0.266822604266961,1414,Reported exposure,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,US,1,0,0
10184,Saleem et al.,2017,1,3.021,priming (socio-cognitive theories of media learning),NA,NA,1,0,1,101841,0,3,US,NA,719,0,1,College students,0,NA,19.44,0.5,NA,47,NA,NA,NA,NA,NA,4,NA,0,2,1,Exposure to terrorism news,8,1,0,NA,1,0,NA,-99,-99,NA,NA,3,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,3,Table 1 on p. 848,r,-0.03,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0.001398,0.03739,-0.030009,0.001404,0.03747,715,0.126134789673546,1415,Reported exposure,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,US,1,0,0
10184,Saleem et al.,2017,1,3.021,priming (socio-cognitive theories of media learning),NA,NA,1,0,2,101842,0,3,US,NA,200,2,0,MTurkers,0,NA,36.74,12.78,NA,56.00000000000001,NA,NA,NA,NA,NA,4,NA,0,2,1,Exposure to terrorism news,8,1,0,NA,1,0,NA,-99,-99,NA,NA,4,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,7,Table 2 on p. 851,r,0.21,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.004592,0.067764,0.213171,0.005076,0.071246,200,0.850542067367178,1419,Reported exposure,Islamist,Islamist,1,0,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,1,0,0,0,0,0,US,1,0,0
10184,Saleem et al.,2017,1,3.021,priming (socio-cognitive theories of media learning),NA,NA,1,0,3,101843,0,3,US,NA,400,2,1,Mturkers + Students,0,NA,27.939999999999998,NA,NA,49,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism news video,2,1,1,2007 attempt attack on Fort Dix,1,2,0,0,0,NA,NA,3,Support for military action,0,NA,1,0.88,3,NA,NA,NA,8,NA,NA,NA,NA,10,Mail correspondence,f,4.41,NA,NA,NA,NA,99,NA,NA,99,NA,NA,0,0.147606,0.00478,0.069138,0.148692,0.005128,0.07161,198,0.548161115720728,1422,Acts of violence,Islamist,Islamist,1,0,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,US,1,0,0
10186,Schuller,2015,1,0.51,TMT,MSC,NA,0,0,1,101861,0,2,Germany,2001,NA,1,0,German adults,0,NA,45.989999999999995,NA,NA,51.36,NA,NA,NA,NA,NA,3,NA,NA,4,1,Terrorist attack,1,1,1,9/11 Attacks,1,1,2996,2,0,NA,NA,1,Left-wing party support,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Table A.2,"m, sd",NA,NA,NA,0.262,0.44,36982,0.281,0.45,688,NA,1,0,-0.00578,2.7e-5,0.005196,-0.00578,2.7e-5,0.005196,37670,0.201999679584863,1424,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Other,0,0,1
10186,Schuller,2015,1,0.51,TMT,MSC,NA,0,0,1,101861,0,2,Germany,2001,NA,1,0,German adults,0,NA,45.989999999999995,NA,NA,51.36,NA,NA,NA,NA,NA,3,NA,NA,4,1,Terrorist attack,1,1,1,9/11 Attacks,1,1,2996,2,0,NA,NA,2,Right-wing party support,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,2,Table A.2,"m, sd",NA,NA,NA,0.198,0.39900000000000002,36982,0.221,0.415,688,NA,NA,0,0.007713,2.7e-5,0.005196,0.007713,2.7e-5,0.005196,37670,0.321962523616719,1425,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Other,0,0,1
10187,Sekerdej & Kossowska,2011,1,0,Framing of terrorism,NA,NA,1,0,1,101871,0,3,Poland,NA,80,0,0,Employees of a bank,0,NA,28.7,2.8,NA,35,NA,NA,NA,NA,NA,4,NA,NA,4,1,Threat of terrorism,9,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Restriction of civil liberties,0,NA,1,0.89,3,NA,NA,NA,9,NA,NA,NA,NA,2,Mail correspondence,r,0.27,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,0,0.27,0.01088,0.104307,0.276864,0.012987,0.113961,80,0.685386894800636,1427,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,Convenience,0,0,1,NA,NA,NA,NA,0,0,1,0,0,0,0,Other,0,0,1
10187,Sekerdej & Kossowska,2011,1,0,Framing of terrorism,NA,NA,1,0,2,101872,0,3,Poland,NA,139,0,1,University students,0,NA,23.57,6.2,NA,75.53956834532374,NA,NA,NA,NA,NA,4,NA,NA,4,1,Threat of terrorism,9,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Restriction of civil liberties,0,NA,1,0.89,3,NA,NA,NA,9,NA,NA,NA,NA,4,Mail correspondence,r,0.34,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,0,0.34,0.005668,0.075286,0.354093,0.007353,0.08575,139,0.985475166438568,1429,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,Student,0,1,0,NA,NA,NA,NA,0,0,1,0,0,0,0,Other,0,0,1
10188,Shamai & Kimhi,2006,1,1.196,Appraisal theory,NA,NA,1,0,1,101881,0,2,Israel,2000,418,0,1,High school students,1,75.5,16,NA,NA,45.58472553699284,NA,NA,NA,NA,NA,4,NA,NA,2,1,Threat,1,0,0,NA,1,2,NA,2,1,NA,NA,1,Willingness to compromise,0,NA,1,0.82,3,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 171,t-test,3.89,NA,NA,3.5,0.72,65,3.1,0.77,353,NA,NA,0,0.187346,0.002233,0.047255,0.189585,0.00241,0.049092,418,0.971702665816889,1430,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,Student,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Israel,0,1,0
10190,Sharvit et al.,2010,1,1.358,NA,NA,NA,1,0,1,101901,0,2,Israel,1997,4739,1,0,Israeli adults,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,1,Attacks,1,0,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,NA,1,Support for peace process,0,NA,1,NA,2,NA,NA,NA,8,NA,NA,NA,NA,1,Text on p. 113,f,20.73,NA,NA,NA,NA,2352,NA,NA,2387,NA,NA,0,0.065995,2.09e-4,0.014457,0.066091,2.11e-4,0.014526,4739,0.995184180286939,1434,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Israel,0,1,0
10190,Sharvit et al.,2010,1,1.358,NA,NA,NA,1,0,2,101902,0,2,Israel,2002,NA,1,0,Israeli adults,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,1,Attacks,1,0,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,NA,1,Support for peace process,0,NA,1,NA,2,NA,NA,NA,8,NA,NA,NA,NA,2,Table 2 on p. 114,"m, sd",NA,NA,NA,3.22,1.1599999999999999,724,3.27,1.14,670,NA,NA,0,-0.02171,7.17e-4,0.026777,-0.021713,7.19e-4,0.026814,1394,0.12788432106332,1435,Acts of violence,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,Israel,0,1,0
10191,Shoshani & Slone,2008,1,0,TMT,NA,NA,1,0,1,101911,0,1,Israel,NA,300,0,1,University students,0,NA,22.65,3.29,21-33,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,NA,4,Willingness to negotiate with the enemy (target: Palestinians),0,NA,3,0.87,3,4,3,2,8,NA,NA,NA,NA,4,Text on p. 634,f,37.42,NA,NA,NA,NA,148,NA,NA,148,NA,NA,0,0.335009,0.002513,0.05013,0.34846,0.003413,0.058421,296,0.999970146393357,1439,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Israel,0,1,0
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,118,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Jewish sample,4,Willingness to negotiate with the adversary,0,NA,3,0.89,3,4,3,2,8,NA,NA,NA,NA,7,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.0205265840451708,0.0328472741062975,0.181238169562313,-0.0205294676689707,0.0086955625,0.09325,118,0.0554740159903918,1447,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Israel,0,1,0
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,4,Willingness to negotiate with the adversary,0,NA,3,0.89,3,4,3,2,8,NA,NA,NA,NA,8,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.373879216547558,0.0358226175130584,0.189268638482603,-0.392925132587311,0.009345862276,0.096674,110,0.983038481748568,1448,Acts of violence,Islamist,Islamist,1,0,0,Experiments,1,0,0,Student,0,1,0,A lot,1,0,0,1,0,0,0,0,0,0,Israel,0,1,0
10194,Sirin & Geva,2013,1,0.766,Appraisal theory,NA,NA,1,0,1,101941,0,1,US,NA,83,0,1,Undergraduate students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,1,Anger manipulation,12,1,1,Hypothetical bomb attack in Israel on US target,6,1,NA,0,0,NA,NA,1,Evacuation vs. military response,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 720,logit,1.436,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,2,0.514888,0.006586,0.081154,0.569358,0.0125,0.111803,83,0.999208374807982,1453,Anger,Other,Other,0,0,1,Experiments,1,0,0,Student,0,1,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Nationalism (RWA),0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,1,Table 2 on p. 2003,r,0.22,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.001499,0.038717,0.223656,0.001661,0.040755,605,0.999793655918783,1454,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,7,Moral outrage,0,NA,1,NA,2,NA,NA,NA,8,NA,NA,NA,NA,7,Table 2 on p. 2003,r,0.17,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0.001561,0.039509,0.171667,0.001661,0.040755,605,0.987940292952743,1460,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,9,Conservatism,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,9,Table 2 on p. 2003,r,-0.12,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.12,0.001608,0.0401,-0.120581,0.001661,0.040755,605,0.841535038801671,1462,Threat,No ideology,No ideology,0,1,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,RWA,0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,1,Table 1 on p. 379,r,0.08,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.001798,0.042403,0.080171,0.001828,0.042755,550,0.466805149817847,1463,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,RWA,0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,2,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1464,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,3,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1465,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,4,Table 1 on p. 379,r,-0.16,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.16,0.001729,0.041581,-0.161387,0.001828,0.042755,550,0.965445894096956,1466,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,Support for war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,5,Table 1 on p. 379,r,0.34,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.34,0.001425,0.037749,0.354093,0.001828,0.042755,550,0.999999999876267,1467,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,Support for war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,6,Table 1 on p. 379,r,0.02,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0.00182,0.042661,0.020003,0.001828,0.042755,550,0.0754357170922591,1468,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Support for deportation,0,NA,3,NA,1,4,3,2,9,NA,NA,NA,NA,7,Table 1 on p. 379,r,0.1,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.001785,0.042249,0.100335,0.001828,0.042755,550,0.651208384860872,1469,Anger,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,0,1,0,US,1,0,0
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Support for deportation,0,NA,3,NA,1,4,3,2,9,NA,NA,NA,NA,8,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1470,Fear,Islamist,Islamist,1,0,0,Correlations,0,0,1,General,1,0,0,A lot,1,0,0,0,0,0,1,1,0,0,US,1,0,0
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,4,Table 2 on p. 751,r,-0.07,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.07,0.001804,0.042474,-0.070115,0.001828,0.042755,550,0.375067522491049,1474,Fear,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,US,1,0,0
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,5,Table 2 on p. 751,r,-0.11,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.11,0.001778,0.042166,-0.110447,0.001828,0.042755,550,0.734104301684087,1475,Anger,Islamist,Islamist,1,0,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,0,0,0,1,0,1,0,US,1,0,0
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,6,Table 1 on p. 379,r,-0.09,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09,0.001792,0.042332,-0.090244,0.001828,0.042755,550,0.560562806382193,1476,Threat,No ideology,No ideology,0,1,0,Quasi-Long,0,1,0,General,1,0,0,NA,NA,NA,NA,0,0,1,0,0,0,0,US,1,0,0
